Frequency (Hz)	Level (dB)
14135.202026	-42.486015
14136.547852	-43.040775
14137.893677	-43.055424
14139.239502	-43.591816
14140.585327	-44.162464
14141.931152	-43.096714
14143.276978	-43.214024
14144.622803	-43.052475
14145.968628	-42.495399
14147.314453	-43.471062
14148.660278	-42.733936
14150.006104	-42.358154
14151.351929	-42.162041
14152.697754	-41.979893
14154.043579	-42.642906
14155.389404	-42.997841
14156.735229	-42.605507
14158.081055	-42.826130
14159.426880	-42.460358
14160.772705	-42.242386
14162.118530	-43.030727
14163.464355	-43.486240
14164.810181	-43.769577
14166.156006	-43.253811
14167.501831	-43.194611
14168.847656	-43.230797
14170.193481	-42.284821
14171.539307	-42.684772
14172.885132	-43.821171
14174.230957	-43.350822
14175.576782	-42.074924
14176.922607	-42.045567
14178.268433	-43.428120
14179.614258	-43.082561
14180.960083	-42.357372
14182.305908	-42.093292
14183.651733	-41.204529
14184.997559	-41.485519
14186.343384	-42.332878
14187.689209	-42.734982
14189.035034	-43.678936
14190.380859	-44.303616
14191.726685	-44.339802
14193.072510	-43.748295
14194.418335	-42.472683
14195.764160	-41.882149
14197.109985	-42.073879
14198.455811	-41.664238
14199.801636	-42.754768
14201.147461	-43.056332
14202.493286	-42.821407
14203.839111	-42.407173
14205.184937	-42.347462
14206.530762	-43.527668
14207.876587	-42.830276
14209.222412	-42.757832
14210.568237	-42.852417
14211.914062	-42.577625
14213.259888	-41.552921
14214.605713	-42.220825
14215.951538	-42.656078
14217.297363	-43.339363
14218.643188	-43.780937
14219.989014	-43.572025
14221.334839	-41.929623
14222.680664	-42.188755
14224.026489	-42.657505
14225.372314	-41.585247
14226.718140	-42.055405
14228.063965	-42.525398
14229.409790	-41.727291
14230.755615	-42.023254
14232.101440	-42.314400
14233.447266	-41.808109
14234.793091	-42.683540
14236.138916	-42.174820
14237.484741	-42.281666
14238.830566	-42.146152
14240.176392	-42.719318
14241.522217	-42.166725
14242.868042	-42.046947
14244.213867	-42.032509
14245.559692	-42.657970
14246.905518	-43.358471
14248.251343	-44.093632
14249.597168	-43.660309
14250.942993	-41.690765
14252.288818	-42.530895
14253.634644	-43.537502
14254.980469	-43.399879
14256.326294	-42.339073
14257.672119	-41.649475
14259.017944	-42.168102
14260.363770	-43.288609
14261.709595	-42.169735
14263.055420	-43.242378
14264.401245	-42.659256
14265.747070	-42.341743
14267.092896	-42.075394
14268.438721	-42.899643
14269.784546	-42.726315
14271.130371	-41.700626
14272.476196	-42.025997
14273.822021	-41.359768
14275.167847	-41.414948
14276.513672	-42.341228
14277.859497	-41.869400
14279.205322	-41.646973
14280.551147	-42.781384
14281.896973	-42.557705
14283.242798	-42.644974
14284.588623	-42.641945
14285.934448	-43.293766
14287.280273	-44.567913
14288.626099	-44.055740
14289.971924	-42.583633
14291.317749	-42.266811
14292.663574	-42.450100
14294.009399	-43.840317
14295.355225	-41.959412
14296.701050	-42.253838
14298.046875	-41.790741
14299.392700	-42.711956
14300.738525	-42.299545
14302.084351	-41.499386
14303.430176	-41.343445
14304.776001	-42.333206
14306.121826	-43.269180
14307.467651	-40.991055
14308.813477	-41.147701
14310.159302	-43.167084
14311.505127	-42.812946
14312.850952	-41.344559
14314.196777	-41.541264
14315.542603	-42.490391
14316.888428	-42.090672
14318.234253	-42.444141
14319.580078	-42.396797
14320.925903	-42.699757
14322.271729	-43.063316
14323.617554	-42.388062
14324.963379	-41.684628
14326.309204	-41.933727
14327.655029	-42.511337
14329.000854	-42.310780
14330.346680	-41.591438
14331.692505	-41.999626
14333.038330	-40.727554
14334.384155	-40.988895
14335.729980	-42.118008
14337.075806	-42.881721
14338.421631	-42.915459
14339.767456	-41.921455
14341.113281	-44.010441
14342.459106	-41.977810
14343.804932	-40.733677
14345.150757	-41.623562
14346.496582	-41.748745
14347.842407	-41.324692
14349.188232	-41.412430
14350.534058	-41.137005
14351.879883	-41.543602
14353.225708	-41.467644
14354.571533	-43.190872
14355.917358	-42.233528
14357.263184	-42.076283
14358.609009	-42.180481
14359.954834	-42.121506
14361.300659	-42.464802
14362.646484	-42.682480
14363.992310	-42.744617
14365.338135	-42.595638
14366.683960	-42.060352
14368.029785	-42.867561
14369.375610	-42.675621
14370.721436	-41.669319
14372.067261	-43.229774
14373.413086	-43.754108
14374.758911	-42.190853
14376.104736	-41.615074
14377.450562	-43.185730
14378.796387	-42.687672
14380.142212	-42.434612
14381.488037	-42.266430
14382.833862	-41.624146
14384.179688	-43.444931
14385.525513	-42.480663
14386.871338	-42.408688
14388.217163	-42.511837
14389.562988	-41.611069
14390.908813	-42.548252
14392.254639	-41.918213
14393.600464	-44.090092
14394.946289	-44.109295
14396.292114	-43.493439
14397.637939	-42.528339
14398.983765	-42.880211
14400.329590	-41.951744
14401.675415	-42.154167
14403.021240	-42.378368
14404.367065	-42.325718
14405.712891	-42.134693
14407.058716	-42.666382
14408.404541	-41.738239
14409.750366	-41.442570
14411.096191	-41.897316
14412.442017	-42.469639
14413.787842	-42.805817
14415.133667	-42.765301
14416.479492	-42.397488
14417.825317	-42.656708
14419.171143	-42.508705
14420.516968	-41.770050
14421.862793	-42.648815
14423.208618	-42.288960
14424.554443	-42.299721
14425.900269	-41.595448
14427.246094	-42.689129
14428.591919	-42.608307
14429.937744	-42.002399
14431.283569	-43.322929
14432.629395	-44.572540
14433.975220	-42.873615
14435.321045	-42.252014
14436.666870	-43.112518
14438.012695	-43.893970
14439.358521	-42.831207
14440.704346	-42.848019
14442.050171	-43.852287
14443.395996	-42.095131
14444.741821	-42.813988
14446.087646	-42.400887
14447.433472	-41.947052
14448.779297	-43.154697
14450.125122	-43.826023
14451.470947	-42.820919
14452.816772	-42.818314
14454.162598	-43.162205
14455.508423	-41.760715
14456.854248	-42.104950
14458.200073	-42.662342
14459.545898	-41.622147
14460.891724	-42.498512
14462.237549	-42.409885
14463.583374	-42.525959
14464.929199	-41.921806
14466.275024	-41.997475
14467.620850	-42.470543
14468.966675	-42.413887
14470.312500	-43.072308
14471.658325	-43.266750
14473.004150	-42.213554
14474.349976	-42.320286
14475.695801	-42.771553
14477.041626	-42.216549
14478.387451	-41.722240
14479.733276	-42.136963
14481.079102	-42.212860
14482.424927	-42.416183
14483.770752	-42.446487
14485.116577	-42.906345
14486.462402	-42.712067
14487.808228	-42.585335
14489.154053	-42.463375
14490.499878	-41.910301
14491.845703	-41.575367
14493.191528	-42.316463
14494.537354	-43.380398
14495.883179	-43.116440
14497.229004	-43.791656
14498.574829	-42.678299
14499.920654	-41.813362
14501.266479	-43.182869
14502.612305	-41.551598
14503.958130	-41.182480
14505.303955	-41.471275
14506.649780	-41.919785
14507.995605	-42.174065
14509.341431	-42.361294
14510.687256	-42.778263
14512.033081	-43.167164
14513.378906	-42.992992
14514.724731	-41.687923
14516.070557	-41.482704
14517.416382	-42.728348
14518.762207	-41.883865
14520.108032	-42.088593
14521.453857	-41.330307
14522.799683	-41.592731
14524.145508	-42.517418
14525.491333	-41.992344
14526.837158	-41.312737
14528.182983	-42.860977
14529.528809	-42.683937
14530.874634	-42.850449
14532.220459	-43.301010
14533.566284	-41.910885
14534.912109	-42.670464
14536.257935	-42.953564
14537.603760	-42.482101
14538.949585	-42.513351
14540.295410	-42.681408
14541.641235	-42.092297
14542.987061	-41.885136
14544.332886	-42.611828
14545.678711	-42.257908
14547.024536	-42.085045
14548.370361	-41.757195
14549.716187	-42.540611
14551.062012	-42.711567
14552.407837	-42.969734
14553.753662	-43.508816
14555.099487	-42.831833
14556.445312	-41.858944
14557.791138	-41.737152
14559.136963	-43.702602
14560.482788	-43.514492
14561.828613	-41.574081
14563.174438	-42.329117
14564.520264	-41.725616
14565.866089	-41.056610
14567.211914	-40.473091
14568.557739	-41.665676
14569.903564	-41.349953
14571.249390	-41.792240
14572.595215	-42.207443
14573.941040	-41.621124
14575.286865	-40.794281
14576.632690	-41.060493
14577.978516	-41.451866
14579.324341	-41.499130
14580.670166	-42.412930
14582.015991	-42.534885
14583.361816	-43.129875
14584.707642	-43.361389
14586.053467	-42.916588
14587.399292	-43.333500
14588.745117	-42.353569
14590.090942	-42.257004
14591.436768	-42.238358
14592.782593	-41.823559
14594.128418	-42.564152
14595.474243	-41.728642
14596.820068	-41.923649
14598.165894	-41.698112
14599.511719	-43.239792
14600.857544	-43.685349
14602.203369	-43.036411
14603.549194	-43.068615
14604.895020	-42.073452
14606.240845	-41.566887
14607.586670	-40.696251
14608.932495	-41.844383
14610.278320	-41.670948
14611.624146	-42.050762
14612.969971	-42.173424
14614.315796	-41.417095
14615.661621	-41.676804
14617.007446	-41.271114
14618.353271	-40.142498
14619.699097	-41.395821
14621.044922	-41.669952
14622.390747	-41.260193
14623.736572	-43.383347
14625.082397	-43.710381
14626.428223	-41.745365
14627.774048	-42.621658
14629.119873	-42.742538
14630.465698	-43.098881
14631.811523	-43.103024
14633.157349	-41.812916
14634.503174	-41.086372
14635.848999	-42.400551
14637.194824	-42.756832
14638.540649	-42.875504
14639.886475	-43.228592
14641.232300	-42.966633
14642.578125	-42.738220
14643.923950	-41.972172
14645.269775	-42.575050
14646.615601	-42.186218
14647.961426	-42.097168
14649.307251	-42.131298
14650.653076	-42.401402
14651.998901	-41.605724
14653.344727	-41.767769
14654.690552	-42.815468
14656.036377	-42.154510
14657.382202	-41.014919
14658.728027	-41.518555
14660.073853	-43.709263
14661.419678	-42.639374
14662.765503	-42.026154
14664.111328	-41.005489
14665.457153	-40.981243
14666.802979	-40.558857
14668.148804	-41.498714
14669.494629	-41.611961
14670.840454	-41.575817
14672.186279	-42.862347
14673.532104	-42.436527
14674.877930	-41.753357
14676.223755	-41.972179
14677.569580	-41.917690
14678.915405	-42.289204
14680.261230	-41.832958
14681.607056	-42.022884
14682.952881	-41.910320
14684.298706	-41.668030
14685.644531	-42.328190
14686.990356	-42.156338
14688.336182	-42.129948
14689.682007	-42.379692
14691.027832	-42.176754
14692.373657	-41.713810
14693.719482	-41.379688
14695.065308	-41.778694
14696.411133	-43.368603
14697.756958	-43.155945
14699.102783	-42.493679
14700.448608	-42.470886
14701.794434	-42.056633
14703.140259	-41.772469
14704.486084	-42.740238
14705.831909	-43.124691
14707.177734	-42.579960
14708.523560	-42.247429
14709.869385	-41.700119
14711.215210	-42.487164
14712.561035	-43.359215
14713.906860	-42.333282
14715.252686	-42.543427
14716.598511	-42.455967
14717.944336	-42.522491
14719.290161	-42.928814
14720.635986	-43.243996
14721.981812	-42.686985
14723.327637	-41.078690
14724.673462	-41.350544
14726.019287	-40.736237
14727.365112	-42.083748
14728.710938	-42.627377
14730.056763	-41.283104
14731.402588	-41.558983
14732.748413	-41.972904
14734.094238	-43.357819
14735.440063	-42.158672
14736.785889	-42.554859
14738.131714	-42.429386
14739.477539	-42.836838
14740.823364	-42.732639
14742.169189	-41.750328
14743.515015	-41.632034
14744.860840	-42.038830
14746.206665	-43.571060
14747.552490	-42.963509
14748.898315	-42.243362
14750.244141	-41.300766
14751.589966	-42.065716
14752.935791	-42.305359
14754.281616	-42.294807
14755.627441	-43.311413
14756.973267	-43.744747
14758.319092	-42.074486
14759.664917	-41.804394
14761.010742	-41.606415
14762.356567	-41.536495
14763.702393	-42.198353
14765.048218	-43.630283
14766.394043	-42.593365
14767.739868	-41.663612
14769.085693	-42.335850
14770.431519	-42.221806
14771.777344	-42.391697
14773.123169	-42.538406
14774.468994	-42.171322
14775.814819	-41.120304
14777.160645	-41.165932
14778.506470	-41.596233
14779.852295	-43.245014
14781.198120	-43.905483
14782.543945	-42.274006
14783.889771	-41.929245
14785.235596	-42.164410
14786.581421	-42.741104
14787.927246	-42.877838
14789.273071	-41.607327
14790.618896	-41.448475
14791.964722	-41.639908
14793.310547	-42.092789
14794.656372	-42.251976
14796.002197	-42.255665
14797.348022	-42.024715
14798.693848	-41.722294
14800.039673	-41.548130
14801.385498	-41.972916
14802.731323	-41.858673
14804.077148	-41.636677
14805.422974	-41.054893
14806.768799	-41.678493
14808.114624	-41.559109
14809.460449	-42.206600
14810.806274	-42.709549
14812.152100	-42.610027
14813.497925	-41.891193
14814.843750	-42.179523
14816.189575	-42.329853
14817.535400	-42.300274
14818.881226	-43.501957
14820.227051	-43.084381
14821.572876	-43.797504
14822.918701	-44.988598
14824.264526	-43.030251
14825.610352	-41.169216
14826.956177	-41.738396
14828.302002	-41.840858
14829.647827	-42.319248
14830.993652	-42.354748
14832.339478	-42.421989
14833.685303	-43.267258
14835.031128	-43.294792
14836.376953	-43.394772
14837.722778	-42.720119
14839.068604	-41.803921
14840.414429	-41.794628
14841.760254	-41.157314
14843.106079	-41.885620
14844.451904	-41.947750
14845.797729	-41.331951
14847.143555	-42.294426
14848.489380	-42.079185
14849.835205	-42.898361
14851.181030	-41.956165
14852.526855	-41.840057
14853.872681	-41.575420
14855.218506	-42.175941
14856.564331	-44.003719
14857.910156	-42.814114
14859.255981	-43.231499
14860.601807	-42.271130
14861.947632	-41.374226
14863.293457	-41.890083
14864.639282	-42.305447
14865.985107	-41.798130
14867.330933	-42.524715
14868.676758	-42.564983
14870.022583	-41.803333
14871.368408	-41.664875
14872.714233	-42.998253
14874.060059	-43.220806
14875.405884	-42.354458
14876.751709	-41.953918
14878.097534	-41.841274
14879.443359	-41.652573
14880.789185	-41.202225
14882.135010	-41.019562
14883.480835	-42.096561
14884.826660	-42.671036
14886.172485	-43.875206
14887.518311	-42.422501
14888.864136	-40.894047
14890.209961	-41.722767
14891.555786	-41.562393
14892.901611	-40.837273
14894.247437	-40.826328
14895.593262	-41.653519
14896.939087	-41.025772
14898.284912	-41.685379
14899.630737	-42.292252
14900.976562	-42.678421
14902.322388	-42.144962
14903.668213	-43.291332
14905.014038	-43.400742
14906.359863	-42.977417
14907.705688	-42.575485
14909.051514	-42.110123
14910.397339	-42.259514
14911.743164	-42.865459
14913.088989	-42.390488
14914.434814	-43.088219
14915.780640	-41.836170
14917.126465	-42.118431
14918.472290	-42.693367
14919.818115	-41.929317
14921.163940	-41.906796
14922.509766	-42.259289
14923.855591	-42.535034
14925.201416	-42.643650
14926.547241	-42.367210
14927.893066	-42.963196
14929.238892	-43.365406
14930.584717	-41.758003
14931.930542	-41.377930
14933.276367	-40.738445
14934.622192	-41.213181
14935.968018	-42.839176
14937.313843	-41.596226
14938.659668	-40.875290
14940.005493	-42.182358
14941.351318	-42.994678
14942.697144	-42.821114
14944.042969	-42.907917
14945.388794	-42.109318
14946.734619	-41.696056
14948.080444	-42.240124
14949.426270	-42.104885
14950.772095	-42.454922
14952.117920	-41.810696
14953.463745	-41.497849
14954.809570	-41.884598
14956.155396	-42.899662
14957.501221	-42.576923
14958.847046	-41.693264
14960.192871	-42.207134
14961.538696	-42.590446
14962.884521	-41.656872
14964.230347	-41.644669
14965.576172	-42.654266
14966.921997	-43.350620
14968.267822	-43.004513
14969.613647	-42.920624
14970.959473	-41.768787
14972.305298	-41.431980
14973.651123	-42.332947
14974.996948	-42.688732
14976.342773	-41.743141
14977.688599	-41.287270
14979.034424	-42.071674
14980.380249	-42.817596
14981.726074	-42.961323
14983.071899	-42.845531
14984.417725	-42.259377
14985.763550	-42.670902
14987.109375	-41.767906
14988.455200	-42.036308
14989.801025	-42.251373
14991.146851	-42.078068
14992.492676	-41.827839
14993.838501	-43.318878
14995.184326	-42.820969
14996.530151	-42.047489
14997.875977	-41.458199
14999.221802	-41.364689
15000.567627	-41.483921
15001.913452	-42.499565
15003.259277	-42.754108
15004.605103	-42.530365
15005.950928	-42.638611
15007.296753	-41.963100
15008.642578	-41.938534
15009.988403	-41.619583
15011.334229	-40.988216
15012.680054	-41.630466
15014.025879	-42.072838
15015.371704	-41.823490
15016.717529	-41.732426
15018.063354	-41.875744
15019.409180	-41.386841
15020.755005	-41.184704
15022.100830	-41.677380
15023.446655	-41.315193
15024.792480	-41.678883
15026.138306	-40.864346
15027.484131	-39.905560
15028.829956	-41.195553
15030.175781	-42.386219
15031.521606	-41.521332
15032.867432	-41.660389
15034.213257	-43.165722
15035.559082	-43.469765
15036.904907	-43.273155
15038.250732	-43.061214
15039.596558	-42.013988
15040.942383	-41.564690
15042.288208	-41.827301
15043.634033	-40.922691
15044.979858	-41.015812
15046.325684	-41.649742
15047.671509	-41.491440
15049.017334	-42.384266
15050.363159	-42.263756
15051.708984	-42.168037
15053.054810	-41.833313
15054.400635	-41.626919
15055.746460	-41.256989
15057.092285	-43.002129
15058.438110	-43.466633
15059.783936	-43.139458
15061.129761	-42.598675
15062.475586	-42.885143
15063.821411	-42.455975
15065.167236	-42.065342
15066.513062	-42.330086
15067.858887	-42.051537
15069.204712	-42.125824
15070.550537	-42.420872
15071.896362	-42.461597
15073.242188	-41.209984
15074.588013	-41.962769
15075.933838	-41.972511
15077.279663	-42.574333
15078.625488	-43.586285
15079.971313	-42.661079
15081.317139	-41.433125
15082.662964	-41.091911
15084.008789	-40.815105
15085.354614	-41.239433
15086.700439	-42.419674
15088.046265	-42.980694
15089.392090	-43.113270
