Frequency (Hz)	Level (dB)
14501.266479	-43.032833
14502.612305	-41.485245
14503.958130	-40.981735
14505.303955	-41.228416
14506.649780	-41.826042
14507.995605	-42.021877
14509.341431	-42.283573
14510.687256	-42.662682
14512.033081	-43.090824
14513.378906	-42.931644
14514.724731	-41.621517
14516.070557	-41.397305
14517.416382	-42.545269
14518.762207	-41.686962
14520.108032	-42.065826
14521.453857	-41.297981
14522.799683	-41.498272
14524.145508	-42.473595
14525.491333	-41.844044
14526.837158	-41.106228
14528.182983	-42.761738
14529.528809	-42.517212
14530.874634	-42.682972
14532.220459	-43.080387
14533.566284	-41.850075
14534.912109	-42.622093
14536.257935	-42.958092
14537.603760	-42.493206
14538.949585	-42.398727
14540.295410	-42.514034
14541.641235	-41.921200
14542.987061	-41.868004
14544.332886	-42.569046
14545.678711	-42.190346
14547.024536	-42.060078
14548.370361	-41.779087
14549.716187	-42.589211
14551.062012	-42.691525
14552.407837	-42.860413
14553.753662	-43.411636
14555.099487	-42.736343
14556.445312	-41.756721
14557.791138	-41.730324
14559.136963	-43.684963
14560.482788	-43.434097
14561.828613	-41.502838
14563.174438	-42.143669
14564.520264	-41.708912
14565.866089	-40.924408
14567.211914	-40.389629
14568.557739	-41.474960
14569.903564	-41.274677
14571.249390	-41.615444
14572.595215	-42.125740
14573.941040	-41.684349
14575.286865	-40.668751
14576.632690	-41.020725
14577.978516	-41.348885
14579.324341	-41.480064
14580.670166	-42.332603
14582.015991	-42.483746
14583.361816	-43.174042
14584.707642	-43.322186
14586.053467	-42.916302
14587.399292	-43.433430
14588.745117	-42.245972
14590.090942	-42.262337
14591.436768	-42.198185
14592.782593	-41.816341
14594.128418	-42.419262
14595.474243	-41.682247
14596.820068	-41.898239
14598.165894	-41.710285
14599.511719	-43.240730
14600.857544	-43.687008
14602.203369	-43.029545
14603.549194	-43.075603
14604.895020	-42.025002
14606.240845	-41.546734
14607.586670	-40.668674
14608.932495	-41.684280
14610.278320	-41.506115
14611.624146	-42.002045
14612.969971	-42.097706
14614.315796	-41.355011
14615.661621	-41.660637
14617.007446	-41.265099
14618.353271	-40.053066
14619.699097	-41.413132
14621.044922	-41.647469
14622.390747	-41.212814
14623.736572	-43.414650
14625.082397	-43.689949
14626.428223	-41.738197
14627.774048	-42.563534
14629.119873	-42.829632
14630.465698	-43.012054
14631.811523	-43.034081
14633.157349	-41.790318
14634.503174	-41.123016
14635.848999	-42.412239
14637.194824	-42.817661
14638.540649	-42.854801
14639.886475	-43.121628
14641.232300	-42.876411
14642.578125	-42.734402
14643.923950	-42.017075
14645.269775	-42.507214
14646.615601	-42.211662
14647.961426	-42.131496
14649.307251	-42.164200
14650.653076	-42.499538
14651.998901	-41.633244
14653.344727	-41.802105
14654.690552	-42.899689
14656.036377	-42.133411
14657.382202	-41.056114
14658.728027	-41.528702
14660.073853	-43.761215
14661.419678	-42.701321
14662.765503	-42.055988
14664.111328	-41.023380
14665.457153	-41.126312
14666.802979	-40.622791
14668.148804	-41.379318
14669.494629	-41.585003
14670.840454	-41.569168
14672.186279	-42.853149
14673.532104	-42.391563
14674.877930	-41.787678
14676.223755	-42.055981
14677.569580	-41.942966
14678.915405	-42.271496
14680.261230	-41.867432
14681.607056	-42.109276
14682.952881	-41.822563
14684.298706	-41.677303
14685.644531	-42.328880
14686.990356	-42.110203
14688.336182	-42.111198
14689.682007	-42.345711
14691.027832	-42.204849
14692.373657	-41.681583
14693.719482	-41.473747
14695.065308	-41.780682
14696.411133	-43.491413
14697.756958	-43.251858
14699.102783	-42.566441
14700.448608	-42.563946
14701.794434	-42.225719
14703.140259	-41.829674
14704.486084	-42.829212
14705.831909	-43.034798
14707.177734	-42.630703
14708.523560	-42.288979
14709.869385	-41.683338
14711.215210	-42.586403
14712.561035	-43.331482
14713.906860	-42.367027
14715.252686	-42.533707
14716.598511	-42.495152
14717.944336	-42.555561
14719.290161	-42.900684
14720.635986	-43.340195
14721.981812	-42.717350
14723.327637	-41.164181
14724.673462	-41.315865
14726.019287	-40.756645
14727.365112	-42.153351
14728.710938	-42.562237
14730.056763	-41.303677
14731.402588	-41.557003
14732.748413	-41.936680
14734.094238	-43.338715
14735.440063	-42.209091
14736.785889	-42.612106
14738.131714	-42.421440
14739.477539	-42.925232
14740.823364	-42.723347
14742.169189	-41.838333
14743.515015	-41.689236
14744.860840	-42.046204
14746.206665	-43.641178
14747.552490	-43.023605
14748.898315	-42.170429
14750.244141	-41.317688
14751.589966	-42.089069
14752.935791	-42.332294
14754.281616	-42.335049
14755.627441	-43.525372
14756.973267	-43.848370
14758.319092	-42.149254
14759.664917	-41.776482
14761.010742	-41.583851
14762.356567	-41.657280
14763.702393	-42.293865
14765.048218	-43.539082
14766.394043	-42.578945
14767.739868	-41.750496
14769.085693	-42.313652
14770.431519	-42.327717
14771.777344	-42.398335
14773.123169	-42.505970
14774.468994	-42.310410
14775.814819	-41.284336
14777.160645	-41.098118
14778.506470	-41.606087
14779.852295	-43.223991
14781.198120	-43.951553
14782.543945	-42.430763
14783.889771	-41.947594
14785.235596	-42.181751
14786.581421	-42.821156
14787.927246	-42.843300
14789.273071	-41.655846
14790.618896	-41.452534
14791.964722	-41.710682
14793.310547	-42.077091
14794.656372	-42.285572
14796.002197	-42.338139
14797.348022	-42.158588
14798.693848	-41.797363
14800.039673	-41.588257
14801.385498	-41.971764
14802.731323	-41.998341
14804.077148	-41.773254
14805.422974	-41.225616
14806.768799	-41.707684
14808.114624	-41.559769
14809.460449	-42.240570
14810.806274	-42.718655
14812.152100	-42.613102
14813.497925	-41.927128
14814.843750	-42.268814
14816.189575	-42.363018
14817.535400	-42.369450
14818.881226	-43.598412
14820.227051	-43.200562
14821.572876	-43.889790
14822.918701	-45.005947
14824.264526	-43.086891
14825.610352	-41.238750
14826.956177	-41.790665
14828.302002	-41.912182
14829.647827	-42.358948
14830.993652	-42.402214
14832.339478	-42.602741
14833.685303	-43.375824
14835.031128	-43.421734
14836.376953	-43.515652
14837.722778	-42.748173
14839.068604	-41.863346
14840.414429	-41.834808
14841.760254	-41.274036
14843.106079	-42.000965
14844.451904	-42.192684
14845.797729	-41.456772
14847.143555	-42.346729
14848.489380	-42.129391
14849.835205	-43.043671
14851.181030	-42.146114
14852.526855	-41.966152
14853.872681	-41.693489
14855.218506	-42.226166
14856.564331	-44.019924
14857.910156	-42.984982
14859.255981	-43.389050
14860.601807	-42.465069
14861.947632	-41.464981
14863.293457	-41.883049
14864.639282	-42.442440
14865.985107	-41.923363
14867.330933	-42.654850
14868.676758	-42.606812
14870.022583	-41.876614
14871.368408	-41.758926
14872.714233	-43.014229
14874.060059	-43.301987
14875.405884	-42.391800
14876.751709	-42.064674
14878.097534	-42.010773
14879.443359	-41.663052
14880.789185	-41.218941
14882.135010	-41.138676
14883.480835	-42.298626
14884.826660	-42.643368
14886.172485	-43.908642
14887.518311	-42.587696
14888.864136	-40.932198
14890.209961	-41.743916
14891.555786	-41.620403
14892.901611	-40.911407
14894.247437	-40.959511
14895.593262	-41.751633
14896.939087	-41.171703
14898.284912	-41.785622
14899.630737	-42.366924
14900.976562	-42.742401
14902.322388	-42.238243
14903.668213	-43.386066
14905.014038	-43.492424
14906.359863	-43.126377
14907.705688	-42.638103
14909.051514	-42.240486
14910.397339	-42.231789
14911.743164	-42.945332
14913.088989	-42.541317
14914.434814	-43.081818
14915.780640	-41.910786
14917.126465	-42.266861
14918.472290	-42.782452
14919.818115	-42.088017
14921.163940	-42.037750
14922.509766	-42.409370
14923.855591	-42.642811
14925.201416	-42.721577
14926.547241	-42.460075
14927.893066	-43.098419
14929.238892	-43.467129
14930.584717	-41.837746
14931.930542	-41.500370
14933.276367	-40.814442
14934.622192	-41.222790
14935.968018	-42.961430
14937.313843	-41.716022
14938.659668	-40.885818
14940.005493	-42.255959
14941.351318	-43.151878
14942.697144	-42.918568
14944.042969	-43.120461
14945.388794	-42.222530
14946.734619	-41.818718
14948.080444	-42.361568
14949.426270	-42.343620
14950.772095	-42.504902
14952.117920	-41.892239
14953.463745	-41.643845
14954.809570	-42.071541
14956.155396	-43.069675
14957.501221	-42.713223
14958.847046	-41.852299
14960.192871	-42.256653
14961.538696	-42.830441
14962.884521	-41.799603
14964.230347	-41.777390
14965.576172	-42.836388
14966.921997	-43.464848
14968.267822	-43.102516
14969.613647	-43.065823
14970.959473	-41.923157
14972.305298	-41.622387
14973.651123	-42.479870
14974.996948	-42.712643
14976.342773	-41.833225
14977.688599	-41.385658
14979.034424	-42.205448
14980.380249	-42.838833
14981.726074	-43.128029
14983.071899	-43.196701
14984.417725	-42.353027
14985.763550	-42.662716
14987.109375	-41.940624
14988.455200	-42.266506
14989.801025	-42.431698
14991.146851	-42.227982
14992.492676	-41.931549
14993.838501	-43.391159
14995.184326	-42.997456
14996.530151	-42.089745
14997.875977	-41.678982
14999.221802	-41.615135
15000.567627	-41.652615
15001.913452	-42.634647
15003.259277	-42.941692
15004.605103	-42.659153
15005.950928	-42.710644
15007.296753	-42.100445
15008.642578	-41.989609
15009.988403	-41.723301
15011.334229	-41.148247
15012.680054	-41.791065
15014.025879	-42.144516
15015.371704	-41.941372
15016.717529	-41.900776
15018.063354	-42.007130
15019.409180	-41.452976
15020.755005	-41.317856
15022.100830	-41.874443
15023.446655	-41.484947
15024.792480	-41.785160
15026.138306	-41.040710
15027.484131	-39.982616
15028.829956	-41.394558
15030.175781	-42.553860
15031.521606	-41.617085
15032.867432	-41.745544
15034.213257	-43.350170
15035.559082	-43.551910
15036.904907	-43.360409
15038.250732	-43.212757
15039.596558	-42.120792
15040.942383	-41.765747
15042.288208	-41.889576
15043.634033	-40.993401
15044.979858	-41.151592
15046.325684	-41.795902
15047.671509	-41.566429
15049.017334	-42.603149
15050.363159	-42.343945
15051.708984	-42.187950
15053.054810	-41.950150
15054.400635	-41.651833
15055.746460	-41.436474
15057.092285	-43.119972
15058.438110	-43.590290
15059.783936	-43.270580
15061.129761	-42.824883
15062.475586	-43.057732
15063.821411	-42.536625
15065.167236	-42.216602
15066.513062	-42.424572
15067.858887	-42.197803
15069.204712	-42.256119
15070.550537	-42.509327
15071.896362	-42.522083
15073.242188	-41.349926
15074.588013	-41.973686
15075.933838	-41.958630
15077.279663	-42.679630
15078.625488	-43.776794
15079.971313	-42.753471
15081.317139	-41.634995
15082.662964	-41.166481
15084.008789	-40.956467
15085.354614	-41.371357
15086.700439	-42.565205
15088.046265	-43.193073
15089.392090	-43.175549
15090.737915	-42.547482
15092.083740	-43.434628
15093.429565	-43.189026
15094.775391	-42.523540
15096.121216	-41.824917
15097.467041	-41.719616
15098.812866	-42.021164
15100.158691	-42.313061
15101.504517	-42.426868
15102.850342	-42.696056
15104.196167	-42.402298
15105.541992	-42.139000
15106.887817	-41.690243
15108.233643	-41.156219
15109.579468	-40.873043
15110.925293	-41.702095
15112.271118	-42.513645
15113.616943	-41.638863
15114.962769	-41.765820
15116.308594	-41.995022
15117.654419	-42.031765
15119.000244	-41.807190
15120.346069	-43.586143
15121.691895	-42.527653
15123.037720	-41.962471
15124.383545	-42.576385
15125.729370	-42.686481
15127.075195	-43.131657
15128.421021	-43.297520
15129.766846	-42.591881
15131.112671	-42.252789
15132.458496	-43.120617
15133.804321	-42.305607
15135.150146	-41.992023
15136.495972	-42.394165
15137.841797	-42.697197
15139.187622	-42.598335
15140.533447	-42.536766
15141.879272	-43.139503
15143.225098	-42.554661
15144.570923	-42.198757
15145.916748	-43.354500
15147.262573	-42.906700
15148.608398	-42.271240
15149.954224	-42.079052
15151.300049	-43.176365
15152.645874	-42.575615
15153.991699	-42.881100
15155.337524	-42.221973
15156.683350	-41.845722
15158.029175	-41.393803
15159.375000	-41.714653
15160.720825	-42.032169
15162.066650	-41.537632
15163.412476	-42.288906
15164.758301	-42.142471
15166.104126	-42.485687
15167.449951	-42.813835
15168.795776	-41.234035
15170.141602	-40.787498
15171.487427	-41.913742
15172.833252	-41.988861
15174.179077	-43.083656
15175.524902	-42.625484
15176.870728	-42.155563
15178.216553	-41.531574
15179.562378	-42.030350
15180.908203	-42.994667
15182.254028	-43.703285
15183.599854	-43.667538
15184.945679	-42.655743
15186.291504	-42.691406
15187.637329	-43.117569
15188.983154	-42.991138
15190.328979	-43.451225
15191.674805	-43.807671
15193.020630	-41.283234
15194.366455	-41.191353
15195.712280	-42.245983
15197.058105	-42.074753
15198.403931	-40.941074
15199.749756	-40.123783
15201.095581	-40.854095
15202.441406	-41.706215
15203.787231	-42.443413
15205.133057	-42.120289
15206.478882	-41.762119
15207.824707	-42.296638
15209.170532	-42.753098
15210.516357	-42.411469
15211.862183	-42.485405
15213.208008	-42.980438
15214.553833	-42.367264
15215.899658	-41.631920
15217.245483	-42.022945
15218.591309	-43.185452
15219.937134	-42.957558
15221.282959	-42.318085
15222.628784	-42.217625
15223.974609	-41.367657
15225.320435	-41.588924
15226.666260	-41.680492
15228.012085	-41.913902
15229.357910	-42.960480
15230.703735	-42.305729
15232.049561	-41.246731
15233.395386	-42.152012
15234.741211	-42.405025
15236.087036	-42.050957
15237.432861	-42.565849
15238.778687	-41.621628
15240.124512	-41.359821
15241.470337	-41.664246
15242.816162	-41.780155
15244.161987	-42.704704
15245.507812	-42.687675
15246.853638	-43.003342
15248.199463	-43.611061
15249.545288	-41.605461
15250.891113	-41.760155
15252.236938	-42.435719
15253.582764	-43.575279
15254.928589	-43.448627
15256.274414	-42.509468
15257.620239	-43.122841
15258.966064	-42.075367
15260.311890	-43.264656
15261.657715	-42.708511
15263.003540	-42.236881
15264.349365	-42.288052
15265.695190	-42.117683
15267.041016	-43.315750
15268.386841	-42.395584
15269.732666	-40.885998
15271.078491	-40.419144
15272.424316	-41.853088
15273.770142	-42.227150
15275.115967	-41.466404
15276.461792	-41.762478
15277.807617	-42.857857
15279.153442	-42.141174
15280.499268	-42.595772
15281.845093	-42.545856
15283.190918	-41.904430
15284.536743	-41.647079
15285.882568	-42.438725
15287.228394	-42.284775
15288.574219	-42.361423
15289.920044	-43.046600
15291.265869	-42.814598
15292.611694	-42.405888
15293.957520	-42.781006
15295.303345	-42.387657
15296.649170	-41.697517
15297.994995	-41.885216
15299.340820	-42.629139
15300.686646	-42.471703
15302.032471	-43.066799
15303.378296	-42.846874
15304.724121	-42.075451
15306.069946	-42.230362
15307.415771	-42.373386
15308.761597	-42.185356
15310.107422	-41.859245
15311.453247	-41.701580
15312.799072	-40.949707
15314.144897	-41.976349
15315.490723	-42.331726
15316.836548	-41.440758
15318.182373	-43.179256
15319.528198	-43.437702
15320.874023	-42.985878
15322.219849	-42.428062
15323.565674	-42.161091
15324.911499	-42.143398
15326.257324	-42.146660
15327.603149	-41.796017
15328.948975	-41.786598
15330.294800	-41.803242
15331.640625	-42.293774
15332.986450	-41.499973
15334.332275	-40.964985
15335.678101	-41.664722
15337.023926	-43.150921
15338.369751	-43.046574
15339.715576	-42.897125
15341.061401	-43.020241
15342.407227	-43.189796
15343.753052	-42.737335
15345.098877	-43.172920
15346.444702	-42.606525
15347.790527	-42.119053
15349.136353	-43.853096
15350.482178	-43.326233
15351.828003	-42.072826
15353.173828	-41.977970
15354.519653	-42.156548
15355.865479	-42.089851
15357.211304	-42.653435
15358.557129	-42.429371
15359.902954	-42.638954
15361.248779	-42.425041
15362.594604	-41.864418
15363.940430	-41.485867
15365.286255	-41.587372
15366.632080	-42.419548
15367.977905	-42.496704
15369.323730	-43.478939
15370.669556	-44.026718
15372.015381	-41.569675
15373.361206	-41.732765
15374.707031	-42.999943
15376.052856	-41.561562
15377.398682	-41.513264
15378.744507	-42.483791
15380.090332	-44.016281
15381.436157	-43.047836
15382.781982	-40.826096
15384.127808	-41.398403
15385.473633	-41.952133
15386.819458	-42.389267
15388.165283	-41.748257
15389.511108	-41.569855
15390.856934	-41.183113
15392.202759	-41.452480
15393.548584	-41.384968
15394.894409	-41.721344
15396.240234	-42.175179
15397.586060	-42.343166
15398.931885	-41.513103
15400.277710	-41.595051
15401.623535	-42.159508
15402.969360	-41.840405
15404.315186	-42.065380
15405.661011	-42.803185
15407.006836	-41.991871
15408.352661	-40.900284
15409.698486	-41.721123
15411.044312	-41.821533
15412.390137	-42.781017
15413.735962	-43.511097
15415.081787	-42.680264
15416.427612	-41.816639
15417.773438	-41.255844
15419.119263	-40.717136
15420.465088	-41.282608
15421.810913	-41.755760
15423.156738	-42.059116
15424.502563	-42.120838
15425.848389	-42.011074
15427.194214	-41.648380
15428.540039	-41.930679
15429.885864	-42.380306
15431.231689	-41.942474
15432.577515	-41.411713
15433.923340	-42.797447
15435.269165	-42.521923
15436.614990	-42.316280
15437.960815	-41.874557
15439.306641	-41.993023
15440.652466	-41.927700
15441.998291	-42.456116
15443.344116	-41.475494
15444.689941	-41.821430
15446.035767	-41.942482
15447.381592	-41.724072
15448.727417	-42.028030
15450.073242	-42.987972
15451.419067	-42.095718
15452.764893	-41.720509
15454.110718	-41.909885
15455.456543	-42.330284
